中文名,英文名,序号,海克斯名称
翠神,Ivern,62,穿针引线
翠神,Ivern,63,逃跑计划
翠神,Ivern,64,恶趣味
翠神,Ivern,65,全能龙魂
翠神,Ivern,66,关键暴击
翠神,Ivern,67,物法皆修
翠神,Ivern,68,虚幻武器
翠神,Ivern,69,强力护盾
翠神,Ivern,70,易损
翠神,Ivern,71,面包和果酱
翠神,Ivern,72,炼狱龙魂
翠神,Ivern,73,黎明使者的坚决
翠神,Ivern,74,任务：钢化你心
翠神,Ivern,75,防护面纱
翠神,Ivern,76,会心防御
翠神,Ivern,77,雪球扭蛋机
翠神,Ivern,78,巨像的勇气
翠神,Ivern,79,更万用的瞄准镜
翠神,Ivern,80,升级：雪球
翠神,Ivern,81,升级：中娅
翠神,Ivern,82,轨道镭射
翠神,Ivern,83,史上最大雪球
翠神,Ivern,84,火上浇油
翠神,Ivern,85,科学狂人
翠神,Ivern,86,侵蚀
翠神,Ivern,87,回力OK镖
翠神,Ivern,88,退敌力场
翠神,Ivern,89,吸血习性
翠神,Ivern,90,不祥契约
翠神,Ivern,91,山脉龙魂
翠神,Ivern,92,闪电打击
翠神,Ivern,93,任务：海牛阿福的勇士
翠神,Ivern,94,俯冲轰炸
翠神,Ivern,95,灵巧
翠神,Ivern,96,接二连三
翠神,Ivern,97,秘术冲拳
翠神,Ivern,98,回归基本功
翠神,Ivern,99,双刀流
翠神,Ivern,100,台风
翠神,Ivern,101,量子计算
翠神,Ivern,102,冰霜 幽灵
翠神,Ivern,103,玻璃大炮
翠神,Ivern,104,尊我为王
翠神,Ivern,105,最万用的瞄准镜
翠神,Ivern,106,精准奇才
翠神,Ivern,107,慢炖
翠神,Ivern,108,万用瞄准镜
翠神,Ivern,109,暴击律动
翠神,Ivern,110,踢踏舞
翠神,Ivern,111,你摸不到
翠神,Ivern,112,夺金
翠神,Ivern,113,吵闹鬼
翠神,Ivern,114,连拨击锤
翠神,Ivern,115,终极不可阻挡
翠神,Ivern,116,亮出你的剑
翠神,Ivern,117,战争交响乐
翠神,Ivern,118,小丑学院
翠神,Ivern,119,重量级打击手
翠神,Ivern,120,罪恶快感
翠神,Ivern,121,地狱三头犬
翠神,Ivern,122,点亮他们！
翠神,Ivern,123,灵魂虹吸
翠神,Ivern,124,升级：耀光
翠神,Ivern,125,死亡之环
翠神,Ivern,126,闪闪现现
翠神,Ivern,127,渴血
翠神,Ivern,128,升级：无尽之刃
翠神,Ivern,129,自我毁灭
翠神,Ivern,130,利刃华尔兹
翠神,Ivern,131,唯快不破
翠神,Ivern,132,大力
翠神,Ivern,133,魔法转物理
翠神,Ivern,134,活力再生
翠神,Ivern,135,一板一眼
翠神,Ivern,136,升级：狂妄
翠神,Ivern,137,残暴之力
风暴之怒,Janna,1,全心为你
风暴之怒,Janna,2,急救用具
风暴之怒,Janna,3,天音爆
风暴之怒,Janna,4,会心治疗
风暴之怒,Janna,5,圣火
风暴之怒,Janna,6,魔法飞弹
风暴之怒,Janna,7,基石法师
风暴之怒,Janna,8,不动如山
风暴之怒,Janna,9,溢流
风暴之怒,Janna,10,面包和黄油
风暴之怒,Janna,11,巫师式思考
风暴之怒,Janna,12,冰寒
风暴之怒,Janna,13,循环往复
风暴之怒,Janna,14,质变：棱彩阶
风暴之怒,Janna,15,升级：米凯尔的祝福
风暴之怒,Janna,16,至高天诺言
风暴之怒,Janna,17,风语者的祝福
风暴之怒,Janna,18,扇巴掌
风暴之怒,Janna,19,尤里卡
风暴之怒,Janna,20,面包和奶酪
风暴之怒,Janna,21,激光治疗
风暴之怒,Janna,22,小猫咪找妈妈
风暴之怒,Janna,23,残忍
风暴之怒,Janna,24,死亡之环
风暴之怒,Janna,25,由心及物
风暴之怒,Janna,26,老练狙神
风暴之怒,Janna,27,心灵净化
风暴之怒,Janna,28,坚韧
风暴之怒,Janna,29,星界躯体
风暴之怒,Janna,30,作弊：我能回城！
风暴之怒,Janna,31,急急小子
风暴之怒,Janna,32,裁决使
风暴之怒,Janna,33,帽上加帽
风暴之怒,Janna,34,古式佳酿
风暴之怒,Janna,35,蛋白粉奶昔
风暴之怒,Janna,36,炼狱导管
风暴之怒,Janna,37,炽烈黎明
风暴之怒,Janna,38,神圣干预
风暴之怒,Janna,39,无休回复
风暴之怒,Janna,40,感受燃烧
风暴之怒,Janna,41,巨人杀手
风暴之怒,Janna,42,家园卫士
风暴之怒,Janna,43,尖端发明家
风暴之怒,Janna,44,物理转魔法
风暴之怒,Janna,45,超强大脑
风暴之怒,Janna,46,质变：黄金阶
风暴之怒,Janna,47,神射法师
风暴之怒,Janna,48,面包和果酱
风暴之怒,Janna,49,珠光护手
风暴之怒,Janna,50,练腿日
风暴之怒,Janna,51,穿针引线
风暴之怒,Janna,52,有始有终
风暴之怒,Janna,53,海洋龙魂
风暴之怒,Janna,54,质变：混沌
风暴之怒,Janna,55,任务：沃格勒特的巫师帽
风暴之怒,Janna,56,坦克引擎
风暴之怒,Janna,57,坚若磐石
风暴之怒,Janna,58,终极刷新
风暴之怒,Janna,59,霸符兄弟
风暴之怒,Janna,60,折磨者
风暴之怒,Janna,61,炼狱龙魂
风暴之怒,Janna,62,关键暴击
风暴之怒,Janna,63,逃跑计划
风暴之怒,Janna,64,终极不可阻挡
风暴之怒,Janna,65,缩小射线
风暴之怒,Janna,66,防护面纱
风暴之怒,Janna,67,全能龙魂
风暴之怒,Janna,68,终极唤醒
风暴之怒,Janna,69,你摸不到
风暴之怒,Janna,70,恶趣味
风暴之怒,Janna,71,退敌力场
风暴之怒,Janna,72,回力OK镖
风暴之怒,Janna,73,精准奇才
风暴之怒,Janna,74,虚幻武器
风暴之怒,Janna,75,黎明使者的坚决
风暴之怒,Janna,76,易损
风暴之怒,Janna,77,升级：中娅
风暴之怒,Janna,78,轨道镭射
风暴之怒,Janna,79,杀戮时间到了
风暴之怒,Janna,80,强力护盾
风暴之怒,Janna,81,歌利亚巨人
风暴之怒,Janna,82,火上浇油
风暴之怒,Janna,83,雪球扭蛋机
风暴之怒,Janna,84,升级：雪球
风暴之怒,Janna,85,会心防御
风暴之怒,Janna,86,侵蚀
风暴之怒,Janna,87,史上最大雪球
风暴之怒,Janna,88,科学狂人
风暴之怒,Janna,89,更万用的瞄准镜
风暴之怒,Janna,90,唯快不破
风暴之怒,Janna,91,不祥契约
风暴之怒,Janna,92,玻璃大炮
风暴之怒,Janna,93,巨像的勇气
风暴之怒,Janna,94,山脉龙魂
风暴之怒,Janna,95,任务：海牛阿福的勇士
风暴之怒,Janna,96,俯冲轰炸
风暴之怒,Janna,97,回归基本功
风暴之怒,Janna,98,夺金
风暴之怒,Janna,99,冰霜 幽灵
风暴之怒,Janna,100,尊我为王
风暴之怒,Janna,101,量子计算
风暴之怒,Janna,102,踢踏舞
风暴之怒,Janna,103,秘术冲拳
风暴之怒,Janna,104,吸血习性
风暴之怒,Janna,105,台风
风暴之怒,Janna,106,灵巧
风暴之怒,Janna,107,双刀流
风暴之怒,Janna,108,最万用的瞄准镜
风暴之怒,Janna,109,连拨击锤
风暴之怒,Janna,110,灵魂虹吸
风暴之怒,Janna,111,吵闹鬼
风暴之怒,Janna,112,任务：钢化你心
风暴之怒,Janna,113,接二连三
风暴之怒,Janna,114,慢炖
风暴之怒,Janna,115,罪恶快感
风暴之怒,Janna,116,小丑学院
风暴之怒,Janna,117,万用瞄准镜
风暴之怒,Janna,118,闪闪现现
风暴之怒,Janna,119,战争交响乐
风暴之怒,Janna,120,地狱三头犬
风暴之怒,Janna,121,利刃华尔兹
风暴之怒,Janna,122,渴血
风暴之怒,Janna,123,自我毁灭
风暴之怒,Janna,124,点亮他们！
风暴之怒,Janna,125,重量级打击手
风暴之怒,Janna,126,暴击律动
德玛西亚皇子,JarvanIV,1,裁决使
德玛西亚皇子,JarvanIV,2,坦克引擎
德玛西亚皇子,JarvanIV,3,任务：钢化你心
德玛西亚皇子,JarvanIV,4,歌利亚巨人
德玛西亚皇子,JarvanIV,5,吸血习性
德玛西亚皇子,JarvanIV,6,坚韧
德玛西亚皇子,JarvanIV,7,穿针引线
德玛西亚皇子,JarvanIV,8,质变：棱彩阶
德玛西亚皇子,JarvanIV,9,重量级打击手
德玛西亚皇子,JarvanIV,10,星界躯体
德玛西亚皇子,JarvanIV,11,升级：狂妄
德玛西亚皇子,JarvanIV,12,最终形态
德玛西亚皇子,JarvanIV,13,残暴之力
德玛西亚皇子,JarvanIV,14,心灵净化
德玛西亚皇子,JarvanIV,15,珠光护手
德玛西亚皇子,JarvanIV,16,魔鬼之舞
德玛西亚皇子,JarvanIV,17,不动如山
德玛西亚皇子,JarvanIV,18,强力护盾
德玛西亚皇子,JarvanIV,19,炼狱龙魂
德玛西亚皇子,JarvanIV,20,循环往复
德玛西亚皇子,JarvanIV,21,渴血
德玛西亚皇子,JarvanIV,22,慢炖
德玛西亚皇子,JarvanIV,23,会心治疗
德玛西亚皇子,JarvanIV,24,古式佳酿
德玛西亚皇子,JarvanIV,25,利刃华尔兹
德玛西亚皇子,JarvanIV,26,面包和黄油
德玛西亚皇子,JarvanIV,27,巨像的勇气
德玛西亚皇子,JarvanIV,28,罪恶快感
德玛西亚皇子,JarvanIV,29,大力
德玛西亚皇子,JarvanIV,30,关键暴击
德玛西亚皇子,JarvanIV,31,质变：黄金阶
德玛西亚皇子,JarvanIV,32,砍伤
德玛西亚皇子,JarvanIV,33,杀戮时间到了
德玛西亚皇子,JarvanIV,34,恶趣味
德玛西亚皇子,JarvanIV,35,灵魂虹吸
德玛西亚皇子,JarvanIV,36,作弊：我能回城！
德玛西亚皇子,JarvanIV,37,俯冲轰炸
德玛西亚皇子,JarvanIV,38,冰霜 幽灵
德玛西亚皇子,JarvanIV,39,自我毁灭
德玛西亚皇子,JarvanIV,40,秘术冲拳
德玛西亚皇子,JarvanIV,41,战争交响乐
德玛西亚皇子,JarvanIV,42,蛋白粉奶昔
德玛西亚皇子,JarvanIV,43,终极刷新
德玛西亚皇子,JarvanIV,44,山脉龙魂
德玛西亚皇子,JarvanIV,45,黎明使者的坚决
德玛西亚皇子,JarvanIV,46,坚若磐石
德玛西亚皇子,JarvanIV,47,终极唤醒
德玛西亚皇子,JarvanIV,48,魔法转物理
德玛西亚皇子,JarvanIV,49,逃跑计划
德玛西亚皇子,JarvanIV,50,质变：混沌
德玛西亚皇子,JarvanIV,51,量子计算
德玛西亚皇子,JarvanIV,52,夜狩
德玛西亚皇子,JarvanIV,53,扇巴掌
德玛西亚皇子,JarvanIV,54,你摸不到
德玛西亚皇子,JarvanIV,55,快中求稳
德玛西亚皇子,JarvanIV,56,小丑学院
德玛西亚皇子,JarvanIV,57,侵蚀
德玛西亚皇子,JarvanIV,58,尖端发明家
德玛西亚皇子,JarvanIV,59,神圣干预
德玛西亚皇子,JarvanIV,60,升级：无尽之刃
德玛西亚皇子,JarvanIV,61,一板一眼
德玛西亚皇子,JarvanIV,62,面包和奶酪
德玛西亚皇子,JarvanIV,63,雪球扭蛋机
德玛西亚皇子,JarvanIV,64,精怪魔法
德玛西亚皇子,JarvanIV,65,闪光弹
德玛西亚皇子,JarvanIV,66,无休回复
德玛西亚皇子,JarvanIV,67,更万用的瞄准镜
德玛西亚皇子,JarvanIV,68,升级：雪球
德玛西亚皇子,JarvanIV,69,狂徒豪气
德玛西亚皇子,JarvanIV,70,刃下生风
德玛西亚皇子,JarvanIV,71,终极不可阻挡
德玛西亚皇子,JarvanIV,72,练腿日
德玛西亚皇子,JarvanIV,73,海洋龙魂
德玛西亚皇子,JarvanIV,74,全能龙魂
德玛西亚皇子,JarvanIV,75,史上最大雪球
德玛西亚皇子,JarvanIV,76,虚幻武器
德玛西亚皇子,JarvanIV,77,折磨者
德玛西亚皇子,JarvanIV,78,会心防御
德玛西亚皇子,JarvanIV,79,大地苏醒
德玛西亚皇子,JarvanIV,80,升级：献祭
德玛西亚皇子,JarvanIV,81,暗影疾奔
德玛西亚皇子,JarvanIV,82,缩小射线
德玛西亚皇子,JarvanIV,83,易损
德玛西亚皇子,JarvanIV,84,升级：收集者
德玛西亚皇子,JarvanIV,85,溢流
德玛西亚皇子,JarvanIV,86,科学狂人
德玛西亚皇子,JarvanIV,87,巨人杀手
德玛西亚皇子,JarvanIV,88,全凭身法
德玛西亚皇子,JarvanIV,89,有始有终
德玛西亚皇子,JarvanIV,90,灵巧
德玛西亚皇子,JarvanIV,91,霸符兄弟
德玛西亚皇子,JarvanIV,92,面包和果酱
德玛西亚皇子,JarvanIV,93,任务：海牛阿福的勇士
德玛西亚皇子,JarvanIV,94,急救用具
德玛西亚皇子,JarvanIV,95,感受燃烧
德玛西亚皇子,JarvanIV,96,圣火
德玛西亚皇子,JarvanIV,97,尊我为王
德玛西亚皇子,JarvanIV,98,玻璃大炮
德玛西亚皇子,JarvanIV,99,家园卫士
德玛西亚皇子,JarvanIV,100,轨道镭射
德玛西亚皇子,JarvanIV,101,防护面纱
德玛西亚皇子,JarvanIV,102,火上浇油
德玛西亚皇子,JarvanIV,103,风语者的祝福
德玛西亚皇子,JarvanIV,104,闪电打击
德玛西亚皇子,JarvanIV,105,急急小子
德玛西亚皇子,JarvanIV,106,地狱三头犬
德玛西亚皇子,JarvanIV,107,最万用的瞄准镜
德玛西亚皇子,JarvanIV,108,炽烈黎明
德玛西亚皇子,JarvanIV,109,万用瞄准镜
德玛西亚皇子,JarvanIV,110,魔法飞弹
德玛西亚皇子,JarvanIV,111,炼狱导管
德玛西亚皇子,JarvanIV,112,由心及物
德玛西亚皇子,JarvanIV,113,退敌力场
德玛西亚皇子,JarvanIV,114,双刀流
德玛西亚皇子,JarvanIV,115,回力OK镖
德玛西亚皇子,JarvanIV,116,接二连三
德玛西亚皇子,JarvanIV,117,回归基本功
德玛西亚皇子,JarvanIV,118,连拨击锤
德玛西亚皇子,JarvanIV,119,踢踏舞
德玛西亚皇子,JarvanIV,120,冰寒
德玛西亚皇子,JarvanIV,121,台风
德玛西亚皇子,JarvanIV,122,闪闪现现
德玛西亚皇子,JarvanIV,123,夺金
德玛西亚皇子,JarvanIV,124,升级：弯刀
德玛西亚皇子,JarvanIV,125,精准奇才
德玛西亚皇子,JarvanIV,126,暴击律动
德玛西亚皇子,JarvanIV,127,基石法师
德玛西亚皇子,JarvanIV,128,唯快不破
德玛西亚皇子,JarvanIV,129,吵闹鬼
德玛西亚皇子,JarvanIV,130,点亮他们！
德玛西亚皇子,JarvanIV,131,巫师式思考
武器大师,Jax,1,吸血习性
武器大师,Jax,2,接二连三
武器大师,Jax,3,灵巧
武器大师,Jax,4,更万用的瞄准镜
武器大师,Jax,5,闪电打击
武器大师,Jax,6,升级：耀光
武器大师,Jax,7,裁决使
武器大师,Jax,8,渴血
武器大师,Jax,9,秘术冲拳
武器大师,Jax,10,罪恶快感
武器大师,Jax,11,质变：棱彩阶
武器大师,Jax,12,魔鬼之舞
武器大师,Jax,13,穿针引线
武器大师,Jax,14,物法皆修
武器大师,Jax,15,双刀流
武器大师,Jax,16,面包和奶酪
武器大师,Jax,17,万用瞄准镜
武器大师,Jax,18,战争交响乐
武器大师,Jax,19,砍伤
武器大师,Jax,20,火上浇油
武器大师,Jax,21,点亮他们！
武器大师,Jax,22,炼狱龙魂
武器大师,Jax,23,歌利亚巨人
武器大师,Jax,24,循环往复
武器大师,Jax,25,残暴之力
武器大师,Jax,26,缩小射线
武器大师,Jax,27,台风
武器大师,Jax,28,最万用的瞄准镜
武器大师,Jax,29,古式佳酿
武器大师,Jax,30,巨人杀手
武器大师,Jax,31,面包和黄油
武器大师,Jax,32,面包和果酱
武器大师,Jax,33,魔法转物理
武器大师,Jax,34,踢踏舞
武器大师,Jax,35,神射法师
武器大师,Jax,36,珠光护手
武器大师,Jax,37,任务：钢化你心
武器大师,Jax,38,旋转至胜
武器大师,Jax,39,虚幻武器
武器大师,Jax,40,质变：黄金阶
武器大师,Jax,41,心灵净化
武器大师,Jax,42,灵魂虹吸
武器大师,Jax,43,最终形态
武器大师,Jax,44,坦克引擎
武器大师,Jax,45,利刃华尔兹
武器大师,Jax,46,关键暴击
武器大师,Jax,47,逃跑计划
武器大师,Jax,48,重量级打击手
武器大师,Jax,49,练腿日
武器大师,Jax,50,作弊：我能回城！
武器大师,Jax,51,地狱三头犬
武器大师,Jax,52,暗影疾奔
武器大师,Jax,53,扇巴掌
武器大师,Jax,54,大力
武器大师,Jax,55,终极不可阻挡
武器大师,Jax,56,终极唤醒
武器大师,Jax,57,黎明使者的坚决
武器大师,Jax,58,质变：混沌
武器大师,Jax,59,闪光弹
武器大师,Jax,60,狂徒豪气
武器大师,Jax,61,快中求稳
武器大师,Jax,62,坚韧
武器大师,Jax,63,尖端发明家
武器大师,Jax,64,全凭身法
武器大师,Jax,65,俯冲轰炸
武器大师,Jax,66,夜狩
武器大师,Jax,67,神圣干预
武器大师,Jax,68,小丑学院
武器大师,Jax,69,任务：海牛阿福的勇士
武器大师,Jax,70,物理转魔法
武器大师,Jax,71,你摸不到
武器大师,Jax,72,无休回复
武器大师,Jax,73,雪球扭蛋机
武器大师,Jax,74,量子计算
武器大师,Jax,75,升级：狂妄
武器大师,Jax,76,海洋龙魂
武器大师,Jax,77,一板一眼
武器大师,Jax,78,升级：雪球
武器大师,Jax,79,霸符兄弟
武器大师,Jax,80,易损
武器大师,Jax,81,星界躯体
武器大师,Jax,82,全能龙魂
武器大师,Jax,83,升级：无尽之刃
武器大师,Jax,84,杀戮时间到了
武器大师,Jax,85,连拨击锤
武器大师,Jax,86,巫师式思考
武器大师,Jax,87,科学狂人
武器大师,Jax,88,急急小子
武器大师,Jax,89,家园卫士
武器大师,Jax,90,史上最大雪球
武器大师,Jax,91,刃下生风
武器大师,Jax,92,尤里卡
武器大师,Jax,93,溢流
武器大师,Jax,94,侵蚀
武器大师,Jax,95,不祥契约
武器大师,Jax,96,会心防御
武器大师,Jax,97,会心治疗
武器大师,Jax,98,升级：收集者
武器大师,Jax,99,防护面纱
武器大师,Jax,100,回归基本功
武器大师,Jax,101,恶趣味
武器大师,Jax,102,尊我为王
武器大师,Jax,103,坚若磐石
武器大师,Jax,104,不动如山
武器大师,Jax,105,巨像的勇气
武器大师,Jax,106,慢炖
武器大师,Jax,107,感受燃烧
武器大师,Jax,108,冰霜 幽灵
武器大师,Jax,109,终极刷新
武器大师,Jax,110,残忍
武器大师,Jax,111,山脉龙魂
武器大师,Jax,112,有始有终
武器大师,Jax,113,炼狱导管
武器大师,Jax,114,任务：沃格勒特的巫师帽
武器大师,Jax,115,精怪魔法
武器大师,Jax,116,大地苏醒
武器大师,Jax,117,炽烈黎明
武器大师,Jax,118,魔法飞弹
武器大师,Jax,119,帽上加帽
武器大师,Jax,120,升级：中娅
武器大师,Jax,121,自我毁灭
武器大师,Jax,122,玻璃大炮
武器大师,Jax,123,超强大脑
武器大师,Jax,124,折磨者
武器大师,Jax,125,夺金
武器大师,Jax,126,退敌力场
武器大师,Jax,127,轨道镭射
武器大师,Jax,128,唯快不破
武器大师,Jax,129,由心及物
武器大师,Jax,130,回力OK镖
武器大师,Jax,131,闪闪现现
武器大师,Jax,132,升级：献祭
武器大师,Jax,133,吵闹鬼
武器大师,Jax,134,暴击律动
武器大师,Jax,135,基石法师
武器大师,Jax,136,升级：弯刀
武器大师,Jax,137,冰寒
未来守护者,Jayce,1,老练狙神
未来守护者,Jayce,2,珠光护手
未来守护者,Jayce,3,裁决使
未来守护者,Jayce,4,残暴之力
未来守护者,Jayce,5,炼狱龙魂
未来守护者,Jayce,6,穿针引线
未来守护者,Jayce,7,巨人杀手
未来守护者,Jayce,8,升级：狂妄
未来守护者,Jayce,9,一板一眼
未来守护者,Jayce,10,有始有终
未来守护者,Jayce,11,吸血习性
未来守护者,Jayce,12,魔法转物理
未来守护者,Jayce,13,渴血
未来守护者,Jayce,14,刃下生风
未来守护者,Jayce,15,质变：棱彩阶
未来守护者,Jayce,16,溢流
未来守护者,Jayce,17,面包和黄油
未来守护者,Jayce,18,夜狩
未来守护者,Jayce,19,精准奇才
未来守护者,Jayce,20,玻璃大炮
未来守护者,Jayce,21,循环往复
未来守护者,Jayce,22,大力
未来守护者,Jayce,23,心灵净化
未来守护者,Jayce,24,秘术冲拳
未来守护者,Jayce,25,歌利亚巨人
未来守护者,Jayce,26,质变：黄金阶
未来守护者,Jayce,27,罪恶快感
未来守护者,Jayce,28,关键暴击
未来守护者,Jayce,29,面包和奶酪
未来守护者,Jayce,30,质变：混沌
未来守护者,Jayce,31,最终形态
未来守护者,Jayce,32,灵魂虹吸
未来守护者,Jayce,33,魔法飞弹
未来守护者,Jayce,34,升级：收集者
未来守护者,Jayce,35,由心及物
未来守护者,Jayce,36,作弊：我能回城！
未来守护者,Jayce,37,魔鬼之舞
未来守护者,Jayce,38,回力OK镖
